Codigo;Tipo;Externo;Interno;Altura
7271;ANEL_UNIT;7.6;2.4;
7272;ANEL_UNIT;46.0;3.0;
7274;ANEL_UNIT;15.0;2.5;
7276;ANEL_UNIT;46.0;2.0;
7277;ANEL_UNIT;18.5;2.0;
7278;ANEL_UNIT;22.0;4.0;
7282;ANEL_UNIT;23.0;6.5;
7283;ANEL_UNIT;26.0;3.2;
7284;ANEL_UNIT;30.0;4.0;
7287;ANEL_UNIT;54.0;3.0;
7288;ANEL_UNIT;35.0;3.0;
7289;ANEL_UNIT;141.0;5.4;
7290;ANEL_UNIT;72.0;2.5;
7293;ANEL_UNIT;42.0;1.5;
7297;ANEL_UNIT;25.0;1.5;
7298;ANEL_UNIT;49.5;5.7;
7299;ANEL_UNIT;17.5;3.0;
7300;ANEL_UNIT;21.3;3.0;
7301;ANEL_UNIT;59.6;5.7;
7302;ANEL_UNIT;55.5;3.0;
7303;ANEL_UNIT;11.2;2.5;
7304;ANEL_UNIT;34.4;3.0;
7305;ANEL_UNIT;13.8;2.7;
7306;ANEL_UNIT;71.5;1.5;
7307;ANEL_UNIT;21.0;2.5;
7308;ANEL_UNIT;42.0;2.0;
7309;ANEL_UNIT;112.0;3.0;
7310;ANEL_UNIT;13.0;3.5;
7311;ANEL_UNIT;23.0;2.5;
7312;ANEL_UNIT;59.0;3.0;
7313;ANEL_UNIT;32.0;2.5;
7314;ANEL_UNIT;94.0;3.0;
7315;ANEL_UNIT;21.0;2.0;
7316;ANEL_UNIT;28.5;2.5;
7317;ANEL_UNIT;17.2;3.0;
7318;ANEL_UNIT;30.0;4.5;
7319;ANEL_UNIT;100.0;1.5;
7320;ANEL_UNIT;144.5;3.0;
7321;ANEL_UNIT;38.0;2.3;
7322;ANEL_UNIT;44.0;2.0;
7323;ANEL_UNIT;27.0;3.0;
7324;ANEL_UNIT;42.0;4.0;
7325;ANEL_UNIT;30.0;3.0;
7326;ANEL_UNIT;32.0;3.0;
7327;ANEL_UNIT;41.4;6.1;
7328;ANEL_UNIT;52.0;7.8;
7329;ANEL_UNIT;105.0;2.5;
7330;ANEL_UNIT;7.0;1.7;
7331;ANEL_UNIT;59.0;2.0;
7332;ANEL_UNIT;52.0;3.0;
7333;ANEL_UNIT;22.2;3.0;
7334;ANEL_UNIT;16.0;2.0;
7335;ANEL_UNIT;27.4;2.4;
7336;ANEL_UNIT;37.1;1.6;
7337;ANEL_UNIT;15.1;2.7;
7338;ANEL_UNIT;5.7;1.9;
7339;ANEL_UNIT;22.3;2.4;
7341;ANEL_UNIT;24.6;2.4;
7342;ANEL_UNIT;50.0;1.5;
7343;ANEL_UNIT;86.0;2.5;
7345;ANEL_UNIT;4.0;2.5;
7347;ANEL_UNIT;254.5;5.85;
7348;ANEL_UNIT;74.2;5.7;
7349;ANEL_UNIT;108.0;2.0;
7350;ANEL_UNIT;70.0;2.4;
7351;ANEL_UNIT;36.27;1.78;
7352;ANEL_UNIT;144.0;4.5;
7353;ANEL_UNIT;84.0;4.0;
7354;ANEL_UNIT;72.0;2.0;
7355;ANEL_UNIT;50.0;3.0;
7356;ANEL_UNIT;136.0;5.0;
7357;ANEL_UNIT;14.0;2.5;
7358;ANEL_UNIT;22.0;3.0;
7359;ANEL_UNIT;24.0;3.0;
7360;ANEL_UNIT;33.0;3.0;
7361;ANEL_UNIT;36.0;3.0;
7362;ANEL_UNIT;32.0;2.0;
7363;ANEL_UNIT;9.3;2.2;
7365;ANEL_UNIT;8.0;1.65;
7366;ANEL_UNIT;34.0;3.2;
7367;ANEL_UNIT;33.0;2.2;
7368;ANEL_UNIT;28.0;5.0;
7369;ANEL_UNIT;85.0;2.0;
7370;ANEL_UNIT;13.2;2.2;
7371;ANEL_UNIT;64.0;3.0;
7376;ANEL_UNIT;172.0;4.5;
7377;ANEL_UNIT;100.0;4.0;
7378;ANEL_UNIT;4.38;1.24;
7380;ANEL_UNIT;3.3;1.5;
7381;ANEL_UNIT;61.3;8.5;
7382;ANEL_UNIT;46.0;4.0;
7383;ANEL_UNIT;45.8;7.3;
7384;ANEL_UNIT;48.5;6.0;
7386;ANEL_UNIT;65.0;5.7;
7388;ANEL_UNIT;8.0;2.0;
7389;ANEL_UNIT;44.5;3.1;
7390;ANEL_UNIT;44.0;4.2;
7392;ANEL_UNIT;10.0;4.0;
7397;ANEL_UNIT;104.5;3.0;
7398;ANEL_UNIT;12.0;1.0;
7399;ANEL_UNIT;42.86;3.53;
7400;ANEL_UNIT;49.4;3.1;
7401;ANEL_UNIT;10.0;2.62;
7402;ANEL_UNIT;12.0;2.0;
7403;ANEL_UNIT;37.0;4.0;
7404;ANEL_UNIT;142.0;1.7;
7405;ANEL_UNIT;17.0;2.5;
7406;ANEL_UNIT;66.0;4.0;
7407;ANEL_UNIT;60.0;5.0;
7408;ANEL_UNIT;22.0;2.0;
7409;ANEL_UNIT;195.0;2.2;
7410;ANEL_UNIT;27.5;5.0;
7411;ANEL_UNIT;9.5;3.0;
7412;ANEL_UNIT;27.0;3.5;
7413;ANEL_UNIT;118.0;4.0;
7414;ANEL_UNIT;24.0;3.5;
7415;ANEL_UNIT;78.0;3.0;
7416;ANEL_UNIT;70.0;3.0;
7417;ANEL_UNIT;42.0;3.0;
7418;ANEL_UNIT;195.0;3.0;
7419;ANEL_UNIT;255.0;5.0;
7420;ANEL_UNIT;27.0;2.2;
7422;ANEL_UNIT;9.0;2.2;
7423;ANEL_UNIT;4.0;1.2;
7424;ANEL_UNIT;76.0;4.0;
7425;ANEL_UNIT;58.0;1.8;
7426;ANEL_UNIT;11.3;2.2;
7427;ANEL_UNIT;3.0;1.0;
7430;ANEL_UNIT;58.75;3.53;
7431;ANEL_UNIT;15.1;2.2;
7432;ANEL_UNIT;19.25;2.2;
7433;ANEL_UNIT;30.8;3.7;
7434;ANEL_UNIT;63.0;2.5;
7435;ANEL_UNIT;140.0;3.0;
7436;ANEL_UNIT;15.5;2.0;
7437;ANEL_UNIT;19.0;3.0;
7438;ANEL_UNIT;140.0;5.0;
7439;ANEL_UNIT;86.5;5.3;
7440;ANEL_UNIT;45.0;2.5;
7441;ANEL_UNIT;20.0;2.5;
7442;ANEL_UNIT;80.0;3.8;
7443;ANEL_UNIT;125.8;3.0;
7445;ANEL_UNIT;60.0;2.5;
7446;ANEL_UNIT;96.0;3.0;
7447;ANEL_UNIT;48.0;5.0;
7448;ANEL_UNIT;44.8;2.8;
7449;ANEL_UNIT;40.0;5.0;
7450;ANEL_UNIT;32.0;4.0;
7451;ANEL_UNIT;34.0;4.0;
7452;ANEL_UNIT;14.0;3.0;
7453;ANEL_UNIT;20.0;3.0;
7454;ANEL_UNIT;29.0;3.0;
7455;ANEL_UNIT;110.0;4.0;
7456;ANEL_UNIT;11.5;3.5;
7457;ANEL_UNIT;26.0;2.5;
7458;ANEL_UNIT;18.0;3.0;
7459;ANEL_UNIT;19.21;3.58;
7460;ANEL_UNIT;45.0;2.0;
7461;ANEL_UNIT;105.0;5.7;
7462;ANEL_UNIT;32.0;6.9;
7463;ANEL_UNIT;11.0;2.0;
7464;ANEL_UNIT;87.0;7.0;
7465;ANEL_UNIT;127.0;2.3;
7466;ANEL_UNIT;138.0;2.0;
7467;ANEL_UNIT;128.0;3.0;
7468;ANEL_UNIT;77.0;3.5;
7469;ANEL_UNIT;62.0;3.5;
7470;ANEL_UNIT;8.3;2.5;
7471;ANEL_UNIT;5.94;1.74;
7473;ANEL_UNIT;5.8;2.0;
7474;ANEL_UNIT;11.0;3.4;
7482;ANEL_UNIT;87.5;2.5;
7484;ANEL_UNIT;140.0;1.9;
7485;ANEL_UNIT;138.0;4.0;
7486;ANEL_UNIT;7.3;1.2;
7487;ANEL_UNIT;11.3;2.0;
7490;ANEL_UNIT;192.0;4.0;
7491;ANEL_UNIT;9.5;2.0;
7492;ANEL_UNIT;127.0;6.3;
7493;ANEL_UNIT;13.0;2.0;
7495;ANEL_UNIT;6.0;1.5;
7496;ANEL_UNIT;11.4;2.3;
7497;ANEL_UNIT;100.0;2.5;
7499;ANEL_UNIT;18.5;3.0;
7500;ANEL_UNIT;9.0;2.5;
7501;ANEL_UNIT;119.0;3.0;
7502;ANEL_UNIT;6.5;2.0;
7503;ANEL_UNIT;8.0;2.5;
7504;ANEL_UNIT;155.0;3.0;
7505;ANEL_UNIT;134.4;3.1;
7506;ANEL_UNIT;184.3;5.7;
7507;ANEL_UNIT;125.0;5.0;
7508;ANEL_UNIT;11.5;3.0;
7509;ANEL_UNIT;209.3;5.7;
7510;ANEL_UNIT;14.3;2.4;
7511;ANEL_UNIT;25.0;3.0;
7512;ANEL_UNIT;62.0;2.5;
7513;ANEL_UNIT;144.6;5.7;
7514;ANEL_UNIT;149.3;5.7;
7515;ANEL_UNIT;7.5;1.5;
7516;ANEL_UNIT;10.0;3.0;
7517;ANEL_UNIT;154.3;5.7;
7518;ANEL_UNIT;35.0;1.5;
7519;ANEL_UNIT;164.3;5.7;
7520;ANEL_UNIT;11.0;4.5;
7521;ANEL_UNIT;2.0;1.0;
7523;ANEL_UNIT;22.0;4.5;
7524;ANEL_UNIT;41.0;2.0;
7525;ANEL_UNIT;259.3;5.7;
7526;ANEL_UNIT;3.8;1.1;
7527;ANEL_UNIT;4.0;1.5;
7528;ANEL_UNIT;30.5;2.4;
7529;ANEL_UNIT;112.0;4.0;
7531;ANEL_UNIT;219.3;5.7;
7532;ANEL_UNIT;204.0;5.7;
7533;ANEL_UNIT;439.3;5.7;
7534;ANEL_UNIT;474.4;5.7;
7535;ANEL_UNIT;67.6;5.7;
7536;ANEL_UNIT;7.0;2.0;
7537;ANEL_UNIT;5.5;1.8;
7539;ANEL_UNIT;5.0;2.2;
7540;ANEL_UNIT;10.0;2.2;
7543;ANEL_UNIT;46.0;3.5;
7544;ANEL_UNIT;84.6;5.7;
7545;ANEL_UNIT;124.6;5.7;
7546;ANEL_UNIT;114.6;5.7;
7547;ANEL_UNIT;119.6;5.7;
7548;ANEL_UNIT;58.0;2.0;
7550;ANEL_UNIT;30.5;2.0;
7552;ANEL_UNIT;66.0;2.0;
7554;ANEL_UNIT;2.3;1.8;
7555;ANEL_UNIT;425.0;3.5;
7556;ANEL_UNIT;12.3;2.4;
7557;ANEL_UNIT;33.0;1.5;
7558;ANEL_UNIT;90.4;4.0;
7559;ANEL_UNIT;15.0;1.78;
7560;ANEL_UNIT;8.25;1.78;
7561;ANEL_UNIT;92.0;1.8;
7562;ANEL_UNIT;7.8;1.03;
7563;ANEL_UNIT;79.0;4.0;
7565;ANEL_UNIT;10.0;1.3;
7567;ANEL_UNIT;10.5;1.3;
7568;ANEL_UNIT;82.0;3.0;
7569;ANEL_UNIT;31.8;2.4;
7570;ANEL_UNIT;13.3;2.4;
7571;ANEL_UNIT;41.0;5.0;
7572;ANEL_UNIT;24.0;2.5;
7573;ANEL_UNIT;16.0;2.5;
7574;ANEL_UNIT;21.3;3.5;
7575;ANEL_UNIT;23.0;3.0;
7576;ANEL_UNIT;36.5;3.0;
7577;ANEL_UNIT;38.0;3.0;
7578;ANEL_UNIT;115.0;3.0;
7579;ANEL_UNIT;62.0;4.0;
7580;ANEL_UNIT;85.0;3.0;
7581;ANEL_UNIT;1.5;1.0;
7582;ANEL_UNIT;85.0;4.0;
7583;ANEL_UNIT;28.0;3.0;
7584;ANEL_UNIT;45.4;5.8;
7585;ANEL_UNIT;38.0;4.0;
7586;ANEL_UNIT;69.0;8.5;
7589;ANEL_UNIT;32.6;9.8;
7590;ANEL_UNIT;12.0;3.2;
7591;ANEL_UNIT;51.0;1.5;
7592;ANEL_UNIT;32.0;1.5;
7593;ANEL_UNIT;6.5;1.5;
7595;ANEL_UNIT;54.0;2.4;
7596;ANEL_UNIT;45.0;3.0;
7597;ANEL_UNIT;18.0;1.5;
7598;ANEL_UNIT;14.0;1.5;
7599;ANEL_UNIT;5.1;1.65;
7600;ANEL_UNIT;43.0;3.0;
7601;ANEL_UNIT;43.0;2.2;
7602;ANEL_UNIT;10.0;1.5;
7603;ANEL_UNIT;16.0;1.5;
7604;ANEL_UNIT;8.0;1.5;
7605;ANEL_UNIT;16.0;3.0;
7607;ANEL_UNIT;115.0;2.0;
7608;ANEL_UNIT;171.0;3.0;
7610;ANEL_UNIT;24.0;1.5;
7612;ANEL_UNIT;165.0;4.0;
7613;ANEL_UNIT;40.0;2.4;
7614;ANEL_UNIT;75.0;4.0;
7615;ANEL_UNIT;8.9;1.3;
7617;ANEL_UNIT;144.0;2.5;
7618;ANEL_UNIT;13.3;3.0;
7619;ANEL_UNIT;133.0;5.7;
7621;ANEL_UNIT;132.0;2.4;
7622;ANEL_UNIT;107.0;3.0;
7623;ANEL_UNIT;36.3;4.75;
7624;ANEL_UNIT;5.0;1.2;
7626;ANEL_UNIT;29.1;1.6;
7627;ANEL_UNIT;94.0;2.5;
7629;ANEL_UNIT;14.7;2.7;
7630;ANEL_UNIT;47.0;2.0;
7631;ANEL_UNIT;4.7;2.6;
7632;ANEL_UNIT;83.95;3.53;
7633;ANEL_UNIT;2.4;1.9;
7634;ANEL_UNIT;21.0;3.0;
7635;ANEL_UNIT;57.0;2.0;
7636;ANEL_UNIT;4.0;1.0;
7637;ANEL_UNIT;52.0;2.0;
7638;ANEL_UNIT;37.0;2.0;
7639;ANEL_UNIT;134.0;4.3;
7641;ANEL_UNIT;131.0;4.0;
7642;ANEL_UNIT;23.0;2.0;
7643;ANEL_UNIT;24.5;3.0;
7644;ANEL_UNIT;7.0;1.2;
7645;ANEL_UNIT;56.0;5.0;
7646;ANEL_UNIT;7.3;2.7;
7647;ANEL_UNIT;47.0;3.0;
7648;ANEL_UNIT;36.0;1.5;
7649;ANEL_UNIT;2.25;1.63;
7650;ANEL_UNIT;5.3;2.4;
7651;ANEL_UNIT;8.9;1.9;
7652;ANEL_UNIT;84.0;3.0;
7653;ANEL_UNIT;17.0;1.0;
7654;ANEL_UNIT;35.0;5.0;
7655;ANEL_UNIT;4.7;1.9;
7656;ANEL_UNIT;13.0;5.0;
7657;ANEL_UNIT;13.0;1.5;
7658;ANEL_UNIT;82.0;2.0;
7659;ANEL_UNIT;70.0;2.0;
7660;ANEL_UNIT;68.0;4.0;
7661;ANEL_UNIT;67.0;3.0;
7662;ANEL_UNIT;18.0;2.0;
7663;ANEL_UNIT;82.0;4.0;
7664;ANEL_UNIT;11.6;2.4;
7666;ANEL_UNIT;7.5;2.5;
7667;ANEL_UNIT;59.0;2.5;
7668;ANEL_UNIT;11.5;2.7;
7669;ANEL_UNIT;13.6;2.8;
7671;ANEL_UNIT;155.0;4.5;
7674;ANEL_UNIT;33.3;2.4;
7675;ANEL_UNIT;20.0;1.5;
7676;ANEL_UNIT;25.0;5.0;
7677;ANEL_UNIT;19.0;1.5;
7678;ANEL_UNIT;3.0;1.5;
7679;ANEL_UNIT;116.0;5.0;
7680;ANEL_UNIT;28.0;2.0;
7682;ANEL_UNIT;46.3;3.2;
7683;ANEL_UNIT;101.0;4.3;
7684;ANEL_UNIT;30.0;1.5;
7685;ANEL_UNIT;79.77;5.33;
7687;ANEL_UNIT;145.16;4.14;
7688;ANEL_UNIT;6.5;1.0;
7689;ANEL_UNIT;94.6;5.7;
7690;ANEL_UNIT;10.0;1.7;
7691;ANEL_UNIT;14.0;4.0;
7694;ANEL_UNIT;53.0;3.85;
7695;ANEL_UNIT;68.0;3.53;
7696;ANEL_UNIT;142.0;1.78;
7697;ANEL_UNIT;10.0;2.5;
7698;ANEL_UNIT;6.3;2.4;
7699;ANEL_UNIT;230.0;3.0;
7700;ANEL_UNIT;8.0;2.4;
7701;ANEL_UNIT;9.5;1.0;
7702;ANEL_UNIT;4.0;2.0;
7703;ANEL_UNIT;34.0;2.5;
7704;ANEL_UNIT;34.0;2.0;
7707;ANEL_UNIT;25.5;2.5;
7709;ANEL_UNIT;105.0;2.0;
7710;ANEL_UNIT;21.5;3.2;
7711;ANEL_UNIT;11.1;1.2;
7712;ANEL_UNIT;25.0;2.5;
7713;ANEL_UNIT;4.0;1.6;
7715;ANEL_UNIT;5.0;2.5;
7716;ANEL_UNIT;14.5;2.0;
7718;ANEL_UNIT;62.0;3.0;
7719;ANEL_UNIT;15.88;2.62;
7721;ANEL_UNIT;85.0;2.5;
7722;ANEL_UNIT;11.7;2.0;
7723;ANEL_UNIT;158.0;3.0;
7724;ANEL_UNIT;77.0;5.7;
7727;ANEL_UNIT;35.0;5.5;
7728;ANEL_UNIT;21.5;2.3;
7729;ANEL_UNIT;42.2;3.5;
7738;ANEL_UNIT;94.1;2.4;
7740;ANEL_UNIT;18.14;1.78;
7741;ANEL_UNIT;39.2;5.7;
7742;ANEL_UNIT;33.0;2.5;
7743;ANEL_UNIT;35.0;4.0;
7744;ANEL_UNIT;33.0;2.0;
7745;ANEL_UNIT;67.0;1.5;
7746;ANEL_UNIT;15.3;2.4;
7747;ANEL_UNIT;17.3;2.4;
7748;ANEL_UNIT;44.0;3.0;
7749;ANEL_UNIT;60.0;3.0;
7750;ANEL_UNIT;65.0;3.0;
7751;ANEL_UNIT;40.0;3.5;
7752;ANEL_UNIT;130.0;5.0;
7753;ANEL_UNIT;12.0;1.7;
7754;ANEL_UNIT;28.0;4.0;
7756;ANEL_UNIT;233.0;3.0;
7757;ANEL_UNIT;255.0;4.0;
7758;ANEL_UNIT;203.0;3.0;
7759;ANEL_UNIT;205.0;3.0;
7760;ANEL_UNIT;38.0;2.5;
7761;ANEL_UNIT;27.0;2.5;
7762;ANEL_UNIT;35.2;5.7;
7763;ANEL_UNIT;86.0;3.0;
7765;ANEL_UNIT;150.0;3.0;
7766;ANEL_UNIT;104.0;2.5;
7767;ANEL_UNIT;8.0;3.0;
7768;ANEL_UNIT;60.5;6.0;
7769;ANEL_UNIT;46.0;6.0;
7772;ANEL_UNIT;2.8;1.6;
7773;ANEL_UNIT;53.0;1.2;
7774;ANEL_UNIT;54.6;1.1;
7775;ANEL_UNIT;13.1;2.5;
7777;ANEL_UNIT;21.7;2.4;
7778;ANEL_UNIT;13.8;2.4;
7779;ANEL_UNIT;30.0;2.5;
7780;ANEL_UNIT;58.0;3.0;
7782;ANEL_UNIT;124.5;2.0;
7783;ANEL_UNIT;3.15;2.6;
7784;ANEL_UNIT;155.0;3.5;
7786;ANEL_UNIT;125.0;3.0;
7787;ANEL_UNIT;127.0;2.0;
7788;ANEL_UNIT;14.0;2.3;
7789;ANEL_UNIT;342.0;3.1;
7791;ANEL_UNIT;18.0;2.5;
7792;ANEL_UNIT;21.0;3.5;
7793;ANEL_UNIT;34.0;5.0;
7794;ANEL_UNIT;20.3;1.0;
7797;ANEL_UNIT;200.0;3.0;
7798;ANEL_UNIT;260.0;3.0;
7799;ANEL_UNIT;235.0;3.0;
7800;ANEL_UNIT;67.0;2.0;
7801;ANEL_UNIT;49.0;3.53;
7802;ANEL_UNIT;1.78;1.0;
7803;ANEL_UNIT;23.0;1.5;
7804;ANEL_UNIT;133.0;4.0;
7805;ANEL_UNIT;18.3;2.4;
7807;ANEL_UNIT;35.0;2.5;
7808;ANEL_UNIT;3.3;2.0;
7809;ANEL_UNIT;4.3;2.4;
7810;ANEL_UNIT;54.5;2.2;
7811;ANEL_UNIT;6.0;1.0;
7812;ANEL_UNIT;21.5;1.78;
7815;ANEL_UNIT;41.19;2.62;
7816;ANEL_UNIT;392.0;3.3;
7817;ANEL_UNIT;73.0;5.0;
7818;ANEL_UNIT;8.3;2.9;
7819;ANEL_UNIT;117.0;4.4;
7820;ANEL_UNIT;81.0;4.3;
7821;ANEL_UNIT;83.7;3.8;
7823;ANEL_UNIT;15.3;2.2;
7827;ANEL_UNIT;78.6;3.7;
7829;ANEL_UNIT;51.0;4.0;
7830;ANEL_UNIT;6.5;3.4;
7831;ANEL_UNIT;5.5;1.0;
7832;ANEL_UNIT;73.0;4.0;
7833;ANEL_UNIT;80.5;3.5;
7834;ANEL_UNIT;72.4;5.8;
7835;ANEL_UNIT;121.3;3.0;
7836;ANEL_UNIT;105.0;7.0;
7837;ANEL_UNIT;15.7;4.3;
7838;ANEL_UNIT;31.0;5.0;
7839;ANEL_UNIT;53.0;4.5;
7840;ANEL_UNIT;92.0;3.0;
7842;ANEL_UNIT;83.0;5.0;
7843;ANEL_UNIT;245.0;11.7;
7844;ANEL_UNIT;32.0;5.0;
7847;ANEL_UNIT;16.0;1.0;
7848;ANEL_UNIT;25.0;1.0;
7849;ANEL_UNIT;80.0;1.5;
7850;ANEL_UNIT;63.0;1.0;
7852;ANEL_UNIT;50.0;1.0;
7853;ANEL_UNIT;32.0;1.0;
7856;ANEL_UNIT;40.0;1.0;
7857;ANEL_UNIT;90.0;2.0;
7858;ANEL_UNIT;86.2;2.0;
7859;ANEL_UNIT;25.0;4.0;
7860;ANEL_UNIT;24.0;4.0;
7861;ANEL_UNIT;68.0;2.0;
7863;ANEL_UNIT;26.0;1.5;
7864;ANEL_UNIT;64.6;2.4;
7865;ANEL_UNIT;56.0;2.0;
7866;ANEL_UNIT;21.0;4.0;
7868;ANEL_UNIT;27.5;1.5;
7869;ANEL_UNIT;11.0;1.5;
7871;ANEL_UNIT;13.0;1.0;
7873;ANEL_UNIT;88.0;2.2;
7874;ANEL_UNIT;12.1;1.78;
7875;ANEL_UNIT;150.0;2.0;
7876;ANEL_UNIT;530.0;6.0;
7877;ANEL_UNIT;31.3;2.0;
7878;ANEL_UNIT;47.0;2.5;
7879;ANEL_UNIT;155.0;6.0;
7880;ANEL_UNIT;200.0;6.0;
7881;ANEL_UNIT;175.0;6.0;
7882;ANEL_UNIT;6.0;4.0;
7883;ANEL_UNIT;132.0;2.0;
7887;ANEL_UNIT;186.0;3.5;
7889;ANEL_UNIT;19.6;3.65;
7893;ANEL_UNIT;23.0;4.0;
7895;ANEL_UNIT;55.0;2.0;
7897;ANEL_UNIT;6.4;4.0;
7898;ANEL_UNIT;13.5;2.0;
7899;ANEL_UNIT;12.0;1.2;
7900;ANEL_UNIT;10.0;3.3;
7901;ANEL_UNIT;7.2;1.9;
7902;ANEL_UNIT;39.0;3.0;
7903;ANEL_UNIT;37.0;3.0;
7904;ANEL_UNIT;50.0;2.0;
7905;ANEL_UNIT;15.5;2.9;
7906;ANEL_UNIT;9.8;1.9;
7907;ANEL_UNIT;7.8;2.62;
7908;ANEL_UNIT;6.5;2.2;
7909;ANEL_UNIT;4.3;2.7;
7910;ANEL_UNIT;28.5;1.6;
7911;ANEL_UNIT;25.0;3.16;
7912;ANEL_UNIT;23.4;2.0;
7913;ANEL_UNIT;25.15;2.05;
7914;ANEL_UNIT;23.84;6.0;
7915;ANEL_UNIT;33.0;5.0;
7916;ANEL_UNIT;25.1;1.6;
7917;ANEL_UNIT;17.1;1.6;
7918;ANEL_UNIT;13.89;1.3;
7919;ANEL_UNIT;84.0;1.6;
7920;ANEL_UNIT;17.7;2.85;
7921;ANEL_UNIT;22.1;2.75;
7922;ANEL_UNIT;64.13;6.95;
7923;ANEL_UNIT;57.18;6.97;
7924;ANEL_UNIT;43.7;2.65;
7925;ANEL_UNIT;58.0;3.55;
7926;ANEL_UNIT;103.0;3.55;
7927;ANEL_UNIT;41.25;3.55;
7928;ANEL_UNIT;132.0;1.8;
7929;ANEL_UNIT;106.0;3.55;
7930;ANEL_UNIT;49.0;2.0;
7931;ANEL_UNIT;6.07;1.3;
7936;ANEL_UNIT;16.0;2.65;
7937;ANEL_UNIT;57.0;1.2;
7939;ANEL_UNIT;2.0;1.5;
7940;ANEL_UNIT;73.0;3.5;
7941;ANEL_UNIT;7.7;3.55;
7942;ANEL_UNIT;72.0;6.0;
7944;ANEL_UNIT;90.0;3.0;
7945;ANEL_UNIT;150.0;4.0;
7946;ANEL_UNIT;182.0;4.0;
7947;ANEL_UNIT;85.73;2.78;
7948;ANEL_UNIT;13.15;1.8;
7949;ANEL_UNIT;28.5;1.5;
7950;ANEL_UNIT;1.15;1.0;
7951;ANEL_UNIT;22.6;1.9;
7952;ANEL_UNIT;16.5;1.3;
7953;ANEL_UNIT;16.7;1.5;
7954;ANEL_UNIT;17.5;2.0;
7955;ANEL_UNIT;6.0;3.0;
7956;ANEL_UNIT;9.3;2.4;
7958;ANEL_UNIT;7.5;3.0;
7959;ANEL_UNIT;167.0;7.7;
7960;ANEL_UNIT;126.3;4.1;
7961;ANEL_UNIT;36.0;2.0;
7962;ANEL_UNIT;3.3;1.0;
7963;ANEL_UNIT;76.0;2.0;
7964;ANEL_UNIT;4.2;1.9;
7965;ANEL_UNIT;15.6;3.36;
7966;ANEL_UNIT;31.25;7.0;
7967;ANEL_UNIT;102.0;3.0;
7968;ANEL_UNIT;12.6;3.6;
7969;ANEL_UNIT;13.3;1.6;
7970;ANEL_UNIT;118.0;3.0;
7971;ANEL_UNIT;88.0;3.0;
7972;ANEL_UNIT;112.0;2.62;
7973;ANEL_UNIT;65.0;2.0;
7974;ANEL_UNIT;20.5;2.4;
7975;ANEL_UNIT;54.0;2.5;
7976;ANEL_UNIT;24.6;3.6;
7977;ANEL_UNIT;160.0;3.0;
7978;ANEL_UNIT;12.1;2.7;
7979;ANEL_UNIT;7.3;2.4;
7980;ANEL_UNIT;38.5;2.0;
7981;ANEL_UNIT;77.5;3.55;
7982;ANEL_UNIT;110.0;4.5;
7983;ANEL_UNIT;22.0;1.5;
7984;ANEL_UNIT;97.9;3.1;
7985;ANEL_UNIT;10.5;1.5;
7986;ANEL_UNIT;7.8;1.7;
7987;ANEL_UNIT;2.6;1.2;
7988;ANEL_UNIT;54.0;4.0;
7989;ANEL_UNIT;75.2;2.0;
7990;ANEL_UNIT;53.0;2.0;
7991;ANEL_UNIT;5.3;1.28;
7992;ANEL_UNIT;88.0;2.0;
7993;ANEL_UNIT;53.65;2.3;
7994;ANEL_UNIT;5.5;1.5;
7995;ANEL_UNIT;7.5;1.28;
7996;ANEL_UNIT;18.5;1.0;
7997;ANEL_UNIT;22.8;1.6;
7998;ANEL_UNIT;39.45;1.78;
92003;ANEL_UNIT;1.42;1.52;
92004;ANEL_UNIT;1.78;1.78;
92005;ANEL_UNIT;2.57;1.78;
92006;ANEL_UNIT;2.9;1.78;
92007;ANEL_UNIT;3.68;1.78;
92008;ANEL_UNIT;4.47;1.78;
92009;ANEL_UNIT;5.28;1.78;
92010;ANEL_UNIT;6.07;1.78;
92011;ANEL_UNIT;7.65;1.78;
92012;ANEL_UNIT;9.25;1.78;
92013;ANEL_UNIT;10.82;1.78;
92014;ANEL_UNIT;12.42;1.78;
92015;ANEL_UNIT;14.0;1.78;
92016;ANEL_UNIT;15.6;1.78;
92017;ANEL_UNIT;17.17;1.78;
92018;ANEL_UNIT;18.77;1.78;
92019;ANEL_UNIT;20.35;1.78;
92020;ANEL_UNIT;21.95;1.78;
92021;ANEL_UNIT;23.52;1.78;
92022;ANEL_UNIT;25.12;1.78;
92023;ANEL_UNIT;26.7;1.78;
92024;ANEL_UNIT;28.3;1.78;
92025;ANEL_UNIT;29.87;1.78;
92026;ANEL_UNIT;31.47;1.78;
92027;ANEL_UNIT;33.05;1.78;
92028;ANEL_UNIT;34.65;1.78;
92029;ANEL_UNIT;37.82;1.78;
92030;ANEL_UNIT;41.0;1.78;
92031;ANEL_UNIT;44.17;1.78;
92032;ANEL_UNIT;47.35;1.78;
92033;ANEL_UNIT;50.52;1.78;
92034;ANEL_UNIT;53.7;1.78;
92035;ANEL_UNIT;56.87;1.78;
92036;ANEL_UNIT;60.05;1.78;
92037;ANEL_UNIT;63.22;1.78;
92038;ANEL_UNIT;66.4;1.78;
92039;ANEL_UNIT;69.57;1.78;
92040;ANEL_UNIT;72.75;1.78;
92041;ANEL_UNIT;75.92;1.78;
92042;ANEL_UNIT;82.27;1.78;
92043;ANEL_UNIT;88.62;1.78;
92044;ANEL_UNIT;94.97;1.78;
